Country Name,Country Code,Series Name,Series Code,2021 [YR2021],2022 [YR2022],2023 [YR2023],Series Name_social,Series Code_social,2021 [YR2021]_social,2022 [YR2022]_social,Series Name_env,Series Code_env,2021 [YR2021]_env,2022 [YR2022]_env,Series Name_stats,Series Code_stats,2021 [YR2021]_stats,2022 [YR2022]_stats,2023 [YR2023]_stats,Country_ID,Name
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.16315032105477736,-0.16384724161274106,-0.16949270359546129,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1.4664959427388138,1.353267421010583,Forest area (% of land area),AG.LND.FRST.ZS,0.005276901486085898,-0.005042753623461423,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.20866152591771336,-0.2155499264067097,-0.22007831458866822,FRA,France
France,FRA,Trade (% of GDP),NE.TRD.GNFS.ZS,-0.16315032104823937,-0.16384724160558678,-0.16949270358924376,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1.4664959427388138,1.353267421010583,Forest area (% of land area),AG.LND.FRST.ZS,0.005276901486085898,-0.005042753623461423,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.20866152591771336,-0.2155499264067097,-0.22007831458866822,FRA,France
France,FRA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,-0.16315032105238828,-0.1638472416108514,-0.16949270359373417,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1.4664959427388138,1.353267421010583,Forest area (% of land area),AG.LND.FRST.ZS,0.005276901486085898,-0.005042753623461423,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.20866152591771336,-0.2155499264067097,-0.22007831458866822,FRA,France
Faroe Islands,FRO,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,-0.16277027292760482,-0.1634679752917753,-0.16912976151701778,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1.570549680984248,1.4963692293793036,Forest area (% of land area),AG.LND.FRST.ZS,-1.3774978707780532,-1.4017622009706703,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.20716516073150668,-0.2139090777060657,-0.21854571675472695,FRO,Faroe Islands
Faroe Islands,FRO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1.570549680984248,1.4963692293793036,Forest area (% of land area),AG.LND.FRST.ZS,-1.3774978707780532,-1.4017622009706703,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.20716516073150668,-0.2139090777060657,-0.21854571675472695,FRO,Faroe Islands
Faroe Islands,FRO,Trade (% of GDP),NE.TRD.GNFS.ZS,-0.1631503210439592,-0.16384724160064484,-0.16949270358509963,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1.570549680984248,1.4963692293793036,Forest area (% of land area),AG.LND.FRST.ZS,-1.3774978707780532,-1.4017622009706703,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.20716516073150668,-0.2139090777060657,-0.21854571675472695,FRO,Faroe Islands
Faroe Islands,FRO,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,-0.16315032105191746,-0.1638472416104992,-0.16949270359333668,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1.570549680984248,1.4963692293793036,Forest area (% of land area),AG.LND.FRST.ZS,-1.3774978707780532,-1.4017622009706703,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.20716516073150668,-0.2139090777060657,-0.21854571675472695,FRO,Faroe Islands
"Micronesia, Fed. Sts.",FSM,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,-0.1631042673310027,-0.1638032061949511,-0.16945126446769637,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,-0.09657500574701708,-0.1575323614897218,Forest area (% of land area),AG.LND.FRST.ZS,2.6484944425748127,2.6472102487118288,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.2086190390780716,-0.21553643429536226,-0.2200590030420214,FSM,"Micronesia, Fed. Sts."
"Micronesia, Fed. Sts.",FSM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.16315032105461444,-0.16384724161272216,,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,-0.09657500574701708,-0.1575323614897218,Forest area (% of land area),AG.LND.FRST.ZS,2.6484944425748127,2.6472102487118288,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.2086190390780716,-0.21553643429536226,-0.2200590030420214,FSM,"Micronesia, Fed. Sts."
"Micronesia, Fed. Sts.",FSM,Trade (% of GDP),NE.TRD.GNFS.ZS,-0.16315032104573365,-0.16384724160466954,-0.16949270358694135,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,-0.09657500574701708,-0.1575323614897218,Forest area (% of land area),AG.LND.FRST.ZS,2.6484944425748127,2.6472102487118288,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.2086190390780716,-0.21553643429536226,-0.2200590030420214,FSM,"Micronesia, Fed. Sts."
"Micronesia, Fed. Sts.",FSM,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,-0.09657500574701708,-0.1575323614897218,Forest area (% of land area),AG.LND.FRST.ZS,2.6484944425748127,2.6472102487118288,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.2086190390780716,-0.21553643429536226,-0.2200590030420214,FSM,"Micronesia, Fed. Sts."
Gabon,GAB,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,-0.15851869659256956,-0.15924828354013051,-0.1650935462851709,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,-0.7545392818937445,-0.8566482582037309,Forest area (% of land area),AG.LND.FRST.ZS,2.6136284879626066,2.608248686996779,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.05640624356787324,-0.048744667786156,-0.0644653401028625,GAB,Gabon
Gabon,GAB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.1631503210548358,-0.16384724161284153,-0.16949270359557955,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,-0.7545392818937445,-0.8566482582037309,Forest area (% of land area),AG.LND.FRST.ZS,2.6136284879626066,2.608248686996779,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.05640624356787324,-0.048744667786156,-0.0644653401028625,GAB,Gabon
Gabon,GAB,Trade (% of GDP),NE.TRD.GNFS.ZS,-0.1631503210459712,-0.163847241603937,-0.1694927035872635,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,-0.7545392818937445,-0.8566482582037309,Forest area (% of land area),AG.LND.FRST.ZS,2.6136284879626066,2.608248686996779,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.05640624356787324,-0.048744667786156,-0.0644653401028625,GAB,Gabon
Gabon,GAB,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,-0.16315032105370691,-0.16384724161217487,-0.16949270359483767,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,-0.7545392818937445,-0.8566482582037309,Forest area (% of land area),AG.LND.FRST.ZS,2.6136284879626066,2.608248686996779,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.05640624356787324,-0.048744667786156,-0.0644653401028625,GAB,Gabon
United Kingdom,GBR,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,0.1963225447164173,0.19933104576491456,0.17076623593081497,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1.2478846217240034,1.3304493660415522,Forest area (% of land area),AG.LND.FRST.ZS,-0.8015535643189707,-0.8213032546961951,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.2086940922044666,-0.21558697276161196,-0.22010922435411948,GBR,United Kingdom
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.16315032105468522,-0.16384724161246733,-0.16949270359527996,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1.2478846217240034,1.3304493660415522,Forest area (% of land area),AG.LND.FRST.ZS,-0.8015535643189707,-0.8213032546961951,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.2086940922044666,-0.21558697276161196,-0.22010922435411948,GBR,United Kingdom
United Kingdom,GBR,Trade (% of GDP),NE.TRD.GNFS.ZS,-0.16315032104878685,-0.16384724160628725,-0.16949270358987617,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1.2478846217240034,1.3304493660415522,Forest area (% of land area),AG.LND.FRST.ZS,-0.8015535643189707,-0.8213032546961951,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.2086940922044666,-0.21558697276161196,-0.22010922435411948,GBR,United Kingdom
United Kingdom,GBR,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,-0.1631503210526084,-0.163847241611159,-0.16949270359398436,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1.2478846217240034,1.3304493660415522,Forest area (% of land area),AG.LND.FRST.ZS,-0.8015535643189707,-0.8213032546961951,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.2086940922044666,-0.21558697276161196,-0.22010922435411948,GBR,United Kingdom
Georgia,GEO,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,-0.15577021598669857,-0.1559558505901533,-0.1615472704952995,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,0.03585224885073015,-0.06905697941656583,Forest area (% of land area),AG.LND.FRST.ZS,0.39707974271106466,0.3821137208016856,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.20800814320630281,-0.2150232244930532,-0.21964071926866557,GEO,Georgia
Georgia,GEO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.16315032105394367,-0.16384724161206424,-0.16949270359568758,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,0.03585224885073015,-0.06905697941656583,Forest area (% of land area),AG.LND.FRST.ZS,0.39707974271106466,0.3821137208016856,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.20800814320630281,-0.2150232244930532,-0.21964071926866557,GEO,Georgia
Georgia,GEO,Trade (% of GDP),NE.TRD.GNFS.ZS,-0.1631503210442614,-0.16384724160164246,-0.16949270358577995,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,0.03585224885073015,-0.06905697941656583,Forest area (% of land area),AG.LND.FRST.ZS,0.39707974271106466,0.3821137208016856,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.20800814320630281,-0.2150232244930532,-0.21964071926866557,GEO,Georgia
Georgia,GEO,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,-0.16315032105346397,-0.16384724161200026,-0.1694927035947731,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,0.03585224885073015,-0.06905697941656583,Forest area (% of land area),AG.LND.FRST.ZS,0.39707974271106466,0.3821137208016856,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.20800814320630281,-0.2150232244930532,-0.21964071926866557,GEO,Georgia
Ghana,GHA,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,-0.14054556876277666,-0.14123198524987854,-0.14775460590837597,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,-1.0271994626000789,-1.0903996830465534,Forest area (% of land area),AG.LND.FRST.ZS,0.15698787559434693,0.14216102534196143,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.2072975422497642,-0.2135886903404972,-0.21748438296614106,GHA,Ghana
Ghana,GHA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.16315032105390115,-0.16384724161010172,-0.1694927035923158,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,-1.0271994626000789,-1.0903996830465534,Forest area (% of land area),AG.LND.FRST.ZS,0.15698787559434693,0.14216102534196143,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.2072975422497642,-0.2135886903404972,-0.21748438296614106,GHA,Ghana
Ghana,GHA,Trade (% of GDP),NE.TRD.GNFS.ZS,-0.1631503210483531,-0.16384724160616207,-0.16949270358938792,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,-1.0271994626000789,-1.0903996830465534,Forest area (% of land area),AG.LND.FRST.ZS,0.15698787559434693,0.14216102534196143,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.2072975422497642,-0.2135886903404972,-0.21748438296614106,GHA,Ghana
Ghana,GHA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,-0.16315032105410793,-0.16384724161259606,-0.1694927035953677,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,-1.0271994626000789,-1.0903996830465534,Forest area (% of land area),AG.LND.FRST.ZS,0.15698787559434693,0.14216102534196143,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.2072975422497642,-0.2135886903404972,-0.21748438296614106,GHA,Ghana
Gibraltar,GIB,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,,,,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1.0633746968728743,1.4335543810796318,Forest area (% of land area),AG.LND.FRST.ZS,-1.38005288317212,,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.2086940922044666,-0.21558697276161196,-0.22010922435411948,GIB,Gibraltar
Gibraltar,GIB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1.0633746968728743,1.4335543810796318,Forest area (% of land area),AG.LND.FRST.ZS,-1.38005288317212,,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.2086940922044666,-0.21558697276161196,-0.22010922435411948,GIB,Gibraltar
Gibraltar,GIB,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1.0633746968728743,1.4335543810796318,Forest area (% of land area),AG.LND.FRST.ZS,-1.38005288317212,,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.2086940922044666,-0.21558697276161196,-0.22010922435411948,GIB,Gibraltar
Gibraltar,GIB,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1.0633746968728743,1.4335543810796318,Forest area (% of land area),AG.LND.FRST.ZS,-1.38005288317212,,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.2086940922044666,-0.21558697276161196,-0.22010922435411948,GIB,Gibraltar
Guinea,GIN,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,-0.1577574930877468,-0.1584438681708419,-0.16410718165098553,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,-1.6870478663528723,-1.7532968055281994,Forest area (% of land area),AG.LND.FRST.ZS,-0.2851198085020557,-0.31082036748159286,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,GIN,Guinea
Guinea,GIN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.16315032105362487,-0.1638472416122067,-0.16949270359518426,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,-1.6870478663528723,-1.7532968055281994,Forest area (% of land area),AG.LND.FRST.ZS,-0.2851198085020557,-0.31082036748159286,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,GIN,Guinea
Guinea,GIN,Trade (% of GDP),NE.TRD.GNFS.ZS,-0.16315032104283117,-0.16384724160372385,-0.16949270358735213,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,-1.6870478663528723,-1.7532968055281994,Forest area (% of land area),AG.LND.FRST.ZS,-0.2851198085020557,-0.31082036748159286,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,GIN,Guinea
Guinea,GIN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,-0.16315032105311097,-0.16384724161153477,-0.16949270359463395,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,-1.6870478663528723,-1.7532968055281994,Forest area (% of land area),AG.LND.FRST.ZS,-0.2851198085020557,-0.31082036748159286,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,GIN,Guinea
"Gambia, The",GMB,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,-0.1623975239197702,-0.1630819412681826,-0.16874384743030482,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,-1.257601352713231,-1.2292605923728501,Forest area (% of land area),AG.LND.FRST.ZS,-0.355653804936897,-0.3994774079885022,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.19473655942551665,-0.20109428210684074,-0.2046179930193953,GMB,"Gambia, The"
"Gambia, The",GMB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.16315032105417476,-0.16384724161210326,-0.16949270359431629,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,-1.257601352713231,-1.2292605923728501,Forest area (% of land area),AG.LND.FRST.ZS,-0.355653804936897,-0.3994774079885022,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.19473655942551665,-0.20109428210684074,-0.2046179930193953,GMB,"Gambia, The"
"Gambia, The",GMB,Trade (% of GDP),NE.TRD.GNFS.ZS,-0.1631503210505213,-0.1638472416087365,-0.169492703591906,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,-1.257601352713231,-1.2292605923728501,Forest area (% of land area),AG.LND.FRST.ZS,-0.355653804936897,-0.3994774079885022,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.19473655942551665,-0.20109428210684074,-0.2046179930193953,GMB,"Gambia, The"
"Gambia, The",GMB,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,-0.16315032105392357,-0.1638472416124227,-0.16949270359522517,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,-1.257601352713231,-1.2292605923728501,Forest area (% of land area),AG.LND.FRST.ZS,-0.355653804936897,-0.3994774079885022,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.19473655942551665,-0.20109428210684074,-0.2046179930193953,GMB,"Gambia, The"
Guinea-Bissau,GNB,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,-0.1626194460879704,-0.16331208800240174,-0.1689670414297487,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,-1.5847666534521743,-1.6362206201866833,Forest area (% of land area),AG.LND.FRST.ZS,1.687700707295996,1.6662957798448654,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.05640624356787324,-0.048744667786156,-0.0644653401028625,GNB,Guinea-Bissau
Guinea-Bissau,GNB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.16315032105471425,-0.16384724161231815,,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,-1.5847666534521743,-1.6362206201866833,Forest area (% of land area),AG.LND.FRST.ZS,1.687700707295996,1.6662957798448654,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.05640624356787324,-0.048744667786156,-0.0644653401028625,GNB,Guinea-Bissau
Guinea-Bissau,GNB,Trade (% of GDP),NE.TRD.GNFS.ZS,-0.16315032105009816,-0.16384724160846884,-0.16949270359194407,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,-1.5847666534521743,-1.6362206201866833,Forest area (% of land area),AG.LND.FRST.ZS,1.687700707295996,1.6662957798448654,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.05640624356787324,-0.048744667786156,-0.0644653401028625,GNB,Guinea-Bissau
Guinea-Bissau,GNB,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,-0.16315032105287058,-0.16384724161125236,-0.16949270359436935,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,-1.5847666534521743,-1.6362206201866833,Forest area (% of land area),AG.LND.FRST.ZS,1.687700707295996,1.6662957798448654,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.05640624356787324,-0.048744667786156,-0.0644653401028625,GNB,Guinea-Bissau
Equatorial Guinea,GNQ,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,-0.1600378420818528,-0.16075113891700338,-0.16674894413368985,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,-1.4579917816726247,-1.458601612973355,Forest area (% of land area),AG.LND.FRST.ZS,2.426143815642905,2.4087006303556926,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.05640624356787324,-0.048744667786156,-0.0644653401028625,GNQ,Equatorial Guinea
Equatorial Guinea,GNQ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.16315032105496036,-0.16384724161278522,,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,-1.4579917816726247,-1.458601612973355,Forest area (% of land area),AG.LND.FRST.ZS,2.426143815642905,2.4087006303556926,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.05640624356787324,-0.048744667786156,-0.0644653401028625,GNQ,Equatorial Guinea
Equatorial Guinea,GNQ,Trade (% of GDP),NE.TRD.GNFS.ZS,-0.163150321046853,-0.16384724160497616,-0.16949270359010674,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,-1.4579917816726247,-1.458601612973355,Forest area (% of land area),AG.LND.FRST.ZS,2.426143815642905,2.4087006303556926,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.05640624356787324,-0.048744667786156,-0.0644653401028625,GNQ,Equatorial Guinea
Equatorial Guinea,GNQ,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,-0.16315032105226865,-0.16384724161102365,-0.16949270359344262,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,-1.4579917816726247,-1.458601612973355,Forest area (% of land area),AG.LND.FRST.ZS,2.426143815642905,2.4087006303556926,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.05640624356787324,-0.048744667786156,-0.0644653401028625,GNQ,Equatorial Guinea
Greece,GRC,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,-0.1259000895996396,-0.12588834435546176,-0.13322322448004723,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1.164838579255479,1.1404075571610555,Forest area (% of land area),AG.LND.FRST.ZS,-0.055602554769190335,-0.07294050987796322,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.20866152591771336,-0.2155499264067097,-0.22007831458866822,GRC,Greece
Greece,GRC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.16315032105482138,-0.16384724161229264,-0.1694927035955951,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1.164838579255479,1.1404075571610555,Forest area (% of land area),AG.LND.FRST.ZS,-0.055602554769190335,-0.07294050987796322,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.20866152591771336,-0.2155499264067097,-0.22007831458866822,GRC,Greece
Greece,GRC,Trade (% of GDP),NE.TRD.GNFS.ZS,-0.1631503210456909,-0.16384724160235378,-0.16949270358719937,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1.164838579255479,1.1404075571610555,Forest area (% of land area),AG.LND.FRST.ZS,-0.055602554769190335,-0.07294050987796322,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.20866152591771336,-0.2155499264067097,-0.22007831458866822,GRC,Greece
Greece,GRC,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,-0.16315032105268854,-0.16384724161124434,-0.16949270359409735,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1.164838579255479,1.1404075571610555,Forest area (% of land area),AG.LND.FRST.ZS,-0.055602554769190335,-0.07294050987796322,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.20866152591771336,-0.2155499264067097,-0.22007831458866822,GRC,Greece
Grenada,GRD,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,-0.16296252157729244,-0.16365301517026962,-0.16930488368064495,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,0.47216237019818263,0.43185802361996684,Forest area (% of land area),AG.LND.FRST.ZS,0.8977594367905938,0.8854168414990875,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.20815156407794205,-0.2150811286571588,-0.21962220905270932,GRD,Grenada
Grenada,GRD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.16315032105482186,-0.16384724161300887,-0.16949270359566787,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,0.47216237019818263,0.43185802361996684,Forest area (% of land area),AG.LND.FRST.ZS,0.8977594367905938,0.8854168414990875,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.20815156407794205,-0.2150811286571588,-0.21962220905270932,GRD,Grenada
Grenada,GRD,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,0.47216237019818263,0.43185802361996684,Forest area (% of land area),AG.LND.FRST.ZS,0.8977594367905938,0.8854168414990875,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.20815156407794205,-0.2150811286571588,-0.21962220905270932,GRD,Grenada
Grenada,GRD,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,0.47216237019818263,0.43185802361996684,Forest area (% of land area),AG.LND.FRST.ZS,0.8977594367905938,0.8854168414990875,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.20815156407794205,-0.2150811286571588,-0.21962220905270932,GRD,Grenada
Greenland,GRL,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,-0.16274451950649377,,,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,0.05198878436777438,-0.07527327045291603,Forest area (% of land area),AG.LND.FRST.ZS,-1.3800294308447856,-1.4043070257296648,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.20716516073150668,-0.2139090777060657,-0.21854571675472695,GRL,Greenland
Greenland,GRL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,0.05198878436777438,-0.07527327045291603,Forest area (% of land area),AG.LND.FRST.ZS,-1.3800294308447856,-1.4043070257296648,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.20716516073150668,-0.2139090777060657,-0.21854571675472695,GRL,Greenland
Greenland,GRL,Trade (% of GDP),NE.TRD.GNFS.ZS,-0.16315032104599184,,,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,0.05198878436777438,-0.07527327045291603,Forest area (% of land area),AG.LND.FRST.ZS,-1.3800294308447856,-1.4043070257296648,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.20716516073150668,-0.2139090777060657,-0.21854571675472695,GRL,Greenland
Greenland,GRL,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,-0.1631503210502039,,,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,0.05198878436777438,-0.07527327045291603,Forest area (% of land area),AG.LND.FRST.ZS,-1.3800294308447856,-1.4043070257296648,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.20716516073150668,-0.2139090777060657,-0.21854571675472695,GRL,Greenland
Guatemala,GTM,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,-0.1412508527727304,-0.14185690316902477,-0.14823577309054364,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,-0.2948121460137648,-0.4583753902611287,Forest area (% of land area),AG.LND.FRST.ZS,0.05564960465902745,0.03413335778916226,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,-0.20676718132110594,-0.21372907345574693,-0.2183036117177385,GTM,Guatemala
